"start";"end";"deviceid";"বয়স";"লিঙ্গ";"শিক্ষাগত যোগ্যতা";"পেশা";"আপনি কোথায় বসবাস করেন?";"আপনার চা পানের ধরণ কেমন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/সকাল";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/দুপুর";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/বিকাল/সন্ধ্যায়";"আপনি প্রতিদিন সাধারণত কোন সময়ে নিয়মিত চা পান করেন?/রাতে";"আপনার পরিবারের অন্য কতজন সদস্য চা পান করেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? ";"আপনি কোন ধরণের চা পান করে থাকেন? /র/লাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /দুধ চা";"আপনি কোন ধরণের চা পান করে থাকেন? /গ্রীন চা";"আপনি কোন ধরণের চা পান করে থাকেন? /হারবাল চা";"আপনি কোন ধরণের চা পান করে থাকেন? /উলং চা";"আপনি কোন ধরণের চা পান করে থাকেন? /অন্যান্য";"আপনি কোন ধরণের চা পান করে থাকেন? /রেডি চা";"আপনি কোন ধরণের চা পান করে থাকেন? /ফ্লেভারযুক্ত চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্যান্ডের টি ব্যাগ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/খোলা চা ";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/রেডি/প্যাকেজ চা";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/অন্যান্য";"আপনি সাধারণত কোন ধরণের চা ক্রয় করেন?/ব্রান্ডের চা পাতা";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/মুদি দোকান";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/সুপারশপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অনলাইন শপ";"আপনি সাধারনরত কোন জায়গা চা পাতা ক্রয় করে থাকেন?/অন্যান্য";"প্রতি মাসে আপনার কত টাকার চা পাতা ক্রয় করে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ব্র্যান্ড এর খ্যাতি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/গুনগত মান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/স্বাদ ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ঘ্রান";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/পন্যের মোড়ক ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/সুলভ ক্রয়মূল্য ";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/ডিসকাউন্ট বা ফ্রি গিফট";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/দোকানদার যা দেয় তাই কিনি";"চা পাতা ক্রয়ের ক্ষেত্রে আপনি কোন বিষয়কে বেশী প্রাধান্য দিয়ে থাকেন?/যখন যা পাই ";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/বিজ্ঞাপন দেখে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/কারো কাছ থেকে শুনে";"বর্তমানে আপনি যে ব্রান্ডের চা পান করছেন সেটি সম্পর্কে আপনি কিভাবে আগ্রহী হয়েছিলেন?/পান করে";"বিদ্যমান ব্রান্ডের চায়ের ক্ষেত্রে চায়ের মানোন্নয়নে আপনার কোন প্রত্যাশা বা পরামর্শ রয়েছে কি? ";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-10-16T13:17:48.899+06:00";"2023-10-16T13:19:08.013+06:00";"ee-eu.kobotoolbox.org:1gNFoiy6SL046eKZ";"28";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"দুপুর বিকাল/সন্ধ্যায়";"0";"1";"1";"0";"৩";"র/লাল চা হারবাল চা অন্যান্য";"1";"0";"0";"1";"0";"1";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"0";"0";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"";"492361047";"b7c243f4-367b-41d7-a71c-17f0259d100a";"2023-10-16T07:19:09";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"169"
"2023-10-16T13:18:44.302+06:00";"2023-10-16T13:19:55.791+06:00";"ee-eu.kobotoolbox.org:41fBtsttgUxVbz5l";"21";"নারী";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492361399";"140264b6-d3f6-4c5d-a433-efab0c63e701";"2023-10-16T07:19:56";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"170"
"2023-10-16T13:18:43.352+06:00";"2023-10-16T13:22:10.766+06:00";"ee-eu.kobotoolbox.org:nFBvtWU73eAHxJBQ";"22";"নারী";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি গুনগত মান";"1";"1";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"492362310";"381e7e35-bb8e-4edd-871e-f25d2d4e67ec";"2023-10-16T07:22:12";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"171"
"2023-10-16T13:23:35.869+06:00";"2023-10-16T13:26:26.386+06:00";"ee-eu.kobotoolbox.org:a6E9Je4F8KF7IvlA";"28";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"No comments";"492363707";"d7c9dfe6-2420-426d-bed1-b2b8c7a7b6ea";"2023-10-16T07:26:35";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"172"
"2023-10-16T13:27:31.241+06:00";"2023-10-16T13:29:40.447+06:00";"ee-eu.kobotoolbox.org:BkuOFHrCFvskdkT4";"30";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য  ডিসকাউন্ট বা ফ্রি গিফট";"1";"1";"1";"1";"0";"1";"1";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"";"492365008";"c8b06718-9519-4eeb-9519-8e32e741c8d8";"2023-10-16T07:30:22";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"173"
"2023-10-16T13:34:02.849+06:00";"2023-10-16T13:37:16.251+06:00";"ee-eu.kobotoolbox.org:qKW0oJ0h0tX2ViBo";"33";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"সুলভ ক্রয়মূল্য ";"0";"0";"0";"0";"0";"1";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"492368205";"a3b38d7c-64ee-4bc4-bf47-b8409b9f9fc9";"2023-10-16T07:37:19";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"174"
"2023-10-16T13:41:22.194+06:00";"2023-10-16T13:42:43.313+06:00";"ee-eu.kobotoolbox.org:nqbeP5z5KnFba8PH";"25";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"কোন কর্মে নিয়জিত নয়";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"১";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি";"1";"0";"0";"0";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে";"1";"0";"0";"";"492370472";"9bda04eb-5af1-4dc6-824f-8a656e36a954";"2023-10-16T07:42:44";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"175"
"2023-10-16T13:42:05.313+06:00";"2023-10-16T13:49:39.539+06:00";"ee-eu.kobotoolbox.org:keRju5zKsxClSIk4";"30";"নারী";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"২";"দুধ চা গ্রীন চা";"0";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"Ha, ca pata gulo ektu boro korle mone hoy lea qur ta arektu valo hoto. Ebong smell tao improve korle valo hoto.";"492372654";"58026883-5b80-4d93-81c8-557994a7cb2a";"2023-10-16T07:49:41";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"176"
"2023-10-16T13:55:52.150+06:00";"2023-10-16T13:57:24.616+06:00";"ee-eu.kobotoolbox.org:0zY5OO53Sa64QoP5";"22";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"বিকাল/সন্ধ্যায়";"0";"0";"1";"0";"৩";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"খোলা চা  ব্রান্ডের চা পাতা";"0";"1";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492376171";"64062433-3735-41b3-bfcc-cfb8d69e04a3";"2023-10-16T07:57:25";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"177"
"2023-10-16T14:01:46.578+06:00";"2023-10-16T14:03:45.027+06:00";"ee-eu.kobotoolbox.org:No2QkvPabrzd68hL";"27";"নারী";"স্নাতকোত্তর/সমমান";"গৃহিণী";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা উলং চা";"1";"1";"0";"0";"1";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ ";"1";"1";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492379055";"be8adc50-013f-4fa3-96ff-d571169a7fda";"2023-10-16T08:03:46";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"178"
"2023-10-16T14:01:50.379+06:00";"2023-10-16T14:04:20.814+06:00";"ee-eu.kobotoolbox.org:ExL00d3Pd52xhalQ";"33";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৪";"র/লাল চা গ্রীন চা";"1";"0";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  পন্যের মোড়ক ";"1";"1";"1";"0";"1";"0";"0";"0";"0";"কারো কাছ থেকে শুনে পান করে";"0";"1";"1";"পরামর্শ নেই";"492379375";"0004d45f-7d52-4ad8-b83a-cb2e01ad9756";"2023-10-16T08:04:39";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"179"
"2023-10-16T14:02:51.934+06:00";"2023-10-16T14:04:50.023+06:00";"ee-eu.kobotoolbox.org:l2E7bSei1LLXsZtH";"22";"নারী";"এইচএসসি/সমমান";"শিক্ষার্থী";"গ্রাম ও শহরতলী  (গ্রাম/ইউনিয়ন/শহরতলী)";"প্রতিদিন";"সকাল";"1";"0";"0";"0";"৫ বা তার চেয়ে বেশী";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"খোলা চা ";"0";"1";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"স্বাদ ";"0";"0";"1";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492379439";"80f4b18e-5767-4529-b1fb-0f7e4aface65";"2023-10-16T08:04:50";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"180"
"2023-10-16T14:04:42.089+06:00";"2023-10-16T14:08:27.323+06:00";"ee-eu.kobotoolbox.org:diaokgvUaguJUgcT";"31";"নারী";"স্নাতকোত্তর/সমমান";"কোন কর্মে নিয়জিত নয়";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"১";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"গুনগত মান সুলভ ক্রয়মূল্য ";"0";"1";"0";"0";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"স্বাদ আরও ভাল হতে পারে।";"492380717";"9cec7eb8-2489-410b-96cb-71cd96de6e03";"2023-10-16T08:08:29";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"181"
"2023-10-16T14:15:19.324+06:00";"2023-10-16T14:17:37.259+06:00";"ee-eu.kobotoolbox.org:RxK8gSC6b0OMmbu2";"50";"পুরুষ";"স্নাতকোত্তর/সমমান";"সরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"র/লাল চা গ্রীন চা ফ্লেভারযুক্ত চা";"1";"0";"1";"0";"0";"0";"0";"1";"খোলা চা ";"0";"1";"0";"0";"0";"অনলাইন শপ অন্যান্য";"0";"0";"1";"1";"৫০১ থেকে ১০০০ টাকা";"গুনগত মান স্বাদ  ঘ্রান";"0";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492384025";"59d6133f-b0d4-488c-9a91-7502b63f8f73";"2023-10-16T08:17:38";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"182"
"2023-10-16T14:18:02.316+06:00";"2023-10-16T14:20:51.066+06:00";"ee-eu.kobotoolbox.org:RootE7T2Rr5RfLAh";"26";"পুরুষ";"স্বাক্ষর-জ্ঞান";"শ্রমজীবী";"গ্রাম ও শহরতলী  (গ্রাম/ইউনিয়ন/শহরতলী)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৩";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান অন্যান্য";"1";"0";"0";"1";"১০০০ টাকার বেশী";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"";"492385231";"7268326e-10d4-45a4-b160-4f64c9de1140";"2023-10-16T08:20:52";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"183"
"2023-10-16T14:21:34.424+06:00";"2023-10-16T14:23:16.609+06:00";"ee-eu.kobotoolbox.org:tgnEzI4vHzSr9HVy";"23";"পুরুষ";"এইচএসসি/সমমান";"শিক্ষার্থী";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায় রাতে";"1";"1";"1";"1";"৪";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"৫০১ থেকে ১০০০ টাকা";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"Na";"492386116";"d1a731b7-e3f7-4571-a1d2-14d59b31478f";"2023-10-16T08:23:18";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"184"
"2023-10-16T14:19:20.513+06:00";"2023-10-16T14:25:04.641+06:00";"ee-eu.kobotoolbox.org:vEZkdAl354oQtwYu";"34";"পুরুষ";"স্নাতকোত্তর/সমমান";"পেশাজীবী (ডাক্তার/উকিল/ইঞ্জিনিয়ার/কৃষিবিদ ইত্যাদি)";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৩";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"মুদি দোকান সুপারশপ";"1";"1";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি ঘ্রান ডিসকাউন্ট বা ফ্রি গিফট";"1";"0";"0";"1";"0";"0";"1";"0";"0";"বিজ্ঞাপন দেখে কারো কাছ থেকে শুনে";"1";"1";"0";"Missing the Sreemangal Gold tea type flavour in local tea brands";"492387120";"c5f5a54e-5873-4699-bbb2-2df89d418f70";"2023-10-16T08:25:21";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"185"
"2023-10-16T14:27:59.737+06:00";"2023-10-16T14:30:42.027+06:00";"ee-eu.kobotoolbox.org:tJbuaqE3kmhIqdOS";"30";"পুরুষ";"স্নাতকোত্তর/সমমান";"কোন কর্মে নিয়জিত নয়";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৩";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"ব্র্যান্ড এর খ্যাতি ডিসকাউন্ট বা ফ্রি গিফট";"1";"0";"0";"0";"0";"0";"1";"0";"0";"পান করে";"0";"0";"1";"প্যাকেজিং ইউনিক করা যেতে";"492389328";"a9fbb4bd-60c3-4e6c-9089-0bc717842226";"2023-10-16T08:30:44";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"186"
"2023-10-16T14:34:09.775+06:00";"2023-10-16T14:35:59.660+06:00";"ee-eu.kobotoolbox.org:oIVpXMNIJYVfOGvf";"29";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৫ বা তার চেয়ে বেশী";"দুধ চা";"0";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান অনলাইন শপ";"1";"0";"1";"0";"৫০১ থেকে ১০০০ টাকা";"স্বাদ  ঘ্রান পন্যের মোড়ক  ডিসকাউন্ট বা ফ্রি গিফট";"0";"0";"1";"1";"1";"0";"1";"0";"0";"বিজ্ঞাপন দেখে পান করে";"1";"0";"1";"Not";"492391836";"763c8c4e-6d45-40ab-9d2d-ff586a902cb0";"2023-10-16T08:35:59";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"187"
"2023-10-16T14:34:14.524+06:00";"2023-10-16T14:36:02.941+06:00";"ee-eu.kobotoolbox.org:Hxlt9nycmzQeCZuj";"25";"পুরুষ";"স্নাতক/ডিগ্রী/সমমান";"কোন কর্মে নিয়জিত নয়";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"সপ্তাহে ৩-৫ বার";"সকাল বিকাল/সন্ধ্যায়";"1";"0";"1";"0";"৪";"র/লাল চা দুধ চা";"1";"1";"0";"0";"0";"0";"0";"0";"ব্রান্ডের চা পাতা";"0";"0";"0";"0";"1";"মুদি দোকান";"1";"0";"0";"0";"২০০ টাকার কম";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান সুলভ ক্রয়মূল্য ";"1";"1";"1";"1";"0";"1";"0";"0";"0";"পান করে";"0";"0";"1";"";"492391913";"3469710e-6ad6-44b7-a37a-443e179cf11e";"2023-10-16T08:36:05";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"188"
"2023-10-16T14:36:55.324+06:00";"2023-10-16T14:41:55.074+06:00";"ee-eu.kobotoolbox.org:EuyQC70QCgq09o1m";"50";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"মাঝাড়ি ও ছোট শহর (জেলা শহর/উপজেলা শহর/পৌরসভা)";"প্রতিদিন";"সকাল দুপুর রাতে";"1";"1";"0";"1";"৩";"র/লাল চা";"1";"0";"0";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ";"1";"0";"0";"0";"0";"মুদি দোকান";"1";"0";"0";"0";"২০০ থেকে ৫০০ টাকার মধ্যে";"গুনগত মান";"0";"1";"0";"0";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"গুনগত মান ধরে রাখতে গাহকের মতামত যাচাই করা";"492394572";"a5ba1336-30dc-407a-8d1e-ee763c81bf62";"2023-10-16T08:42:15";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"189"
"2023-10-16T14:41:15.306+06:00";"2023-10-16T14:42:33.838+06:00";"ee-eu.kobotoolbox.org:rWq77CMIZwZnP9PP";"45";"পুরুষ";"স্নাতকোত্তর/সমমান";"বেসরকারি চাকরি";"বড় শহর (রাজধানী/বিভাগীয় শহর/সিটি কর্পোরেশন)";"প্রতিদিন";"সকাল দুপুর বিকাল/সন্ধ্যায়";"1";"1";"1";"0";"৫ বা তার চেয়ে বেশী";"র/লাল চা দুধ চা গ্রীন চা";"1";"1";"1";"0";"0";"0";"0";"0";"ব্যান্ডের টি ব্যাগ ব্রান্ডের চা পাতা";"1";"0";"0";"0";"1";"অন্যান্য";"0";"0";"0";"1";"১০০০ টাকার বেশী";"ব্র্যান্ড এর খ্যাতি গুনগত মান স্বাদ  ঘ্রান";"1";"1";"1";"1";"0";"0";"0";"0";"0";"পান করে";"0";"0";"1";"";"492394667";"836a7d17-fd4f-49c0-84c5-f3bed0c1e95f";"2023-10-16T08:42:34";"";"";"submitted_via_web";"";"vJ2Tkq5seTNihpnaxv2oke";"";"190"
